cod_ine,rango_edad,sexo,fecha,decesos
70101,0-19,M,2017-09-07,6
70101,0-19,M,2017-09-14,1
70101,0-19,M,2017-09-21,3
70101,0-19,M,2017-09-28,6
70101,0-19,M,2017-10-05,6
70101,0-19,M,2017-10-12,1
70101,0-19,M,2017-10-26,2
70101,0-19,M,2017-11-02,1
70101,0-19,M,2017-11-09,4
70101,0-19,M,2017-11-16,2
70101,0-19,M,2017-11-23,6
70101,0-19,M,2017-11-30,2
70101,0-19,M,2017-12-14,3
70101,0-19,M,2017-12-21,2
70101,0-19,M,2017-12-28,1
70101,0-19,M,2018-01-04,1
70101,0-19,M,2018-01-25,1
70101,0-19,M,2018-02-01,2
70101,0-19,M,2018-02-08,4
70101,0-19,M,2018-02-15,5
70101,0-19,M,2018-02-22,6
70101,0-19,M,2018-03-01,4
70101,0-19,M,2018-03-08,4
70101,0-19,M,2018-03-15,2
70101,0-19,M,2018-03-22,5
70101,0-19,M,2018-03-29,3
70101,0-19,M,2018-04-05,3
70101,0-19,M,2018-04-12,16
70101,0-19,M,2018-04-19,6
70101,0-19,M,2018-04-26,3
70101,0-19,M,2018-05-03,4
70101,0-19,M,2018-05-10,2
70101,0-19,M,2018-05-17,5
70101,0-19,M,2018-05-31,1
70101,0-19,M,2018-06-07,2
70101,0-19,M,2018-06-14,1
70101,0-19,M,2018-06-21,1
70101,0-19,M,2018-07-05,1
70101,0-19,M,2018-07-19,6
70101,0-19,M,2018-07-26,3
70101,0-19,M,2018-08-02,4
70101,0-19,M,2018-08-09,6
70101,0-19,M,2018-08-16,3
70101,0-19,M,2018-08-23,5
70101,0-19,M,2018-08-30,5
70101,0-19,M,2018-09-06,2
70101,0-19,M,2018-09-13,1
70101,0-19,M,2018-09-20,3
70101,0-19,M,2018-09-27,4
70101,0-19,M,2018-10-04,3
70101,0-19,M,2018-10-11,4
70101,0-19,M,2018-10-18,4
70101,0-19,M,2018-10-25,3
70101,0-19,M,2018-11-01,5
70101,0-19,M,2018-11-08,8
70101,0-19,M,2018-11-15,5
70101,0-19,M,2018-11-22,5
70101,0-19,M,2018-11-29,2
70101,0-19,M,2018-12-06,4
70101,0-19,M,2018-12-13,2
70101,0-19,M,2018-12-20,4
70101,0-19,M,2018-12-27,1
70101,0-19,M,2019-01-10,1
70101,0-19,M,2019-01-17,4
70101,0-19,M,2019-01-24,2
70101,0-19,M,2019-01-31,6
70101,0-19,M,2019-02-07,1
70101,0-19,M,2019-02-21,5
70101,0-19,M,2019-02-28,4
70101,0-19,M,2019-03-07,1
70101,0-19,M,2019-03-14,2
70101,0-19,M,2019-03-21,3
70101,0-19,M,2019-03-28,4
70101,0-19,M,2019-04-04,2
70101,0-19,M,2019-04-11,2
70101,0-19,M,2019-04-18,1
70101,0-19,M,2019-04-25,2
70101,0-19,M,2019-05-02,3
70101,0-19,M,2019-05-09,5
70101,0-19,M,2019-05-23,1
70101,0-19,M,2019-05-30,1
70101,0-19,M,2019-06-06,3
70101,0-19,M,2019-06-13,2
70101,0-19,M,2019-06-20,3
70101,0-19,M,2019-06-27,2
70101,0-19,M,2019-07-11,3
70101,0-19,M,2019-07-18,3
70101,0-19,M,2019-07-25,1
70101,0-19,M,2019-08-08,4
70101,0-19,M,2019-08-15,4
70101,0-19,M,2019-08-22,3
70101,0-19,M,2019-08-29,5
70101,0-19,M,2019-09-12,1
70101,0-19,M,2019-09-19,2
70101,0-19,M,2019-09-26,2
70101,0-19,M,2019-10-03,3
70101,0-19,M,2019-10-10,3
70101,0-19,M,2019-10-17,1
70101,0-19,M,2019-10-24,1
70101,0-19,M,2019-10-31,1
70101,0-19,M,2019-11-07,1
70101,0-19,M,2019-11-14,1
70101,0-19,M,2019-11-21,1
70101,0-19,M,2019-11-28,1
70101,0-19,M,2019-12-12,6
70101,0-19,M,2019-12-19,2
70101,0-19,M,2020-01-02,1
70101,0-19,M,2020-01-09,2
70101,0-19,M,2020-01-16,1
70101,0-19,M,2020-01-23,2
70101,0-19,M,2020-01-30,8
70101,0-19,M,2020-02-06,1
70101,0-19,M,2020-02-13,5
70101,0-19,M,2020-02-20,4
70101,0-19,M,2020-02-27,1
70101,0-19,M,2020-03-05,3
70101,0-19,M,2020-03-12,6
70101,0-19,M,2020-03-19,7
70101,0-19,M,2020-03-26,4
70101,0-19,M,2020-04-02,5
70101,0-19,M,2020-04-09,5
70101,0-19,M,2020-04-23,1
70101,0-19,M,2020-04-30,1
70101,0-19,M,2020-05-07,1
70101,0-19,M,2020-05-14,1
70101,0-19,M,2020-05-21,3
70101,0-19,M,2020-06-18,2
70101,0-19,M,2020-06-25,1
70101,0-19,M,2020-08-13,2
70101,0-19,M,2020-08-20,1
70101,0-19,M,2020-08-27,1
70101,0-19,M,2020-09-10,1
70101,0-19,M,2020-09-17,2
70101,0-19,M,2020-10-22,2
70101,0-19,M,2020-11-05,1
70101,0-19,M,2020-12-03,2
70101,0-19,M,2021-01-07,5
70101,0-19,M,2021-01-14,7
70101,0-19,M,2021-01-21,1
70101,0-19,M,2021-02-04,4
70101,0-19,M,2021-02-11,3
70101,0-19,M,2021-02-18,1
70101,0-19,M,2021-02-25,5
70101,0-19,M,2021-03-04,6
70101,0-19,M,2021-04-01,1
70101,0-19,M,2021-04-08,5
70101,0-19,M,2021-04-15,1
70101,0-19,M,2021-04-22,3
70101,0-19,M,2021-04-29,1
70101,0-19,M,2021-05-06,1
70101,0-19,M,2021-05-13,1
70101,0-19,M,2021-05-20,2
70101,0-19,M,2021-06-03,1
70101,0-19,M,2021-06-10,2
70101,0-19,M,2021-06-17,2
70101,0-19,M,2021-06-24,1
70101,0-19,M,2021-07-01,2
70101,0-19,M,2021-07-08,1
70101,0-19,M,2021-07-15,2
70101,0-19,M,2021-07-22,2
70101,0-19,M,2021-07-29,2
70101,0-19,M,2021-08-05,2
70101,0-19,M,2021-08-19,1
70101,0-19,M,2021-08-26,3
70101,0-19,M,2021-09-09,4
70101,0-19,M,2021-09-16,1
70101,0-19,M,2021-09-23,2
70101,0-19,M,2021-09-30,2
70101,0-19,M,2021-10-14,3
70101,0-19,M,2021-10-21,1
70101,0-19,M,2021-10-28,1
70101,0-19,M,2021-11-04,2
70101,0-19,M,2021-11-11,1
70101,0-19,M,2021-12-02,2
70101,0-19,M,2021-12-09,2
70101,0-19,M,2021-12-16,1
70101,0-19,M,2021-12-23,2
70101,0-19,M,2021-12-30,6
70101,0-19,M,2022-01-06,13
70101,0-19,M,2022-01-13,2
70101,0-19,M,2022-01-27,1
70101,0-19,M,2022-02-03,5
70101,0-19,M,2022-02-10,2
70101,0-19,M,2022-02-17,1
70101,0-19,M,2022-02-24,3
70101,0-19,M,2022-03-03,1
70101,0-19,M,2022-03-10,3
70101,0-19,M,2022-03-24,2
70101,0-19,M,2022-04-07,1
70101,0-19,M,2022-04-14,1
70101,0-19,M,2022-04-28,2
70101,0-19,M,2022-05-05,3
70101,0-19,M,2022-05-12,2
70101,0-19,M,2022-05-19,4
70101,0-19,M,2022-05-26,3
70101,0-19,M,2022-06-02,3
70101,0-19,M,2022-06-09,1
70101,0-19,M,2022-06-16,5
70101,0-19,M,2022-06-23,6
70101,0-19,M,2022-06-30,2
70101,0-19,M,2022-07-07,1
70101,0-19,M,2022-07-14,2
70101,0-19,M,2022-07-21,1
70101,0-19,M,2022-07-28,1
70101,0-19,M,2022-08-04,2
70101,0-19,M,2022-08-11,2
70101,0-19,M,2022-08-18,1
70101,0-19,M,2022-08-25,1
70101,0-19,M,2022-09-01,1
70101,0-19,M,2022-09-08,2
70101,0-19,M,2022-09-22,1
70101,0-19,M,2022-09-29,3
70101,0-19,M,2022-10-06,2
70101,0-19,M,2022-10-20,1
70101,0-19,M,2022-10-27,2
70101,0-19,M,2022-11-03,3
70101,0-19,M,2022-11-10,1
70101,0-19,M,2022-11-17,3
70101,0-19,M,2022-12-01,5
70101,0-19,M,2022-12-08,1
70101,0-19,M,2022-12-15,4
70101,0-19,M,2022-12-22,4
70101,0-19,M,2022-12-29,3
70101,0-19,M,2023-01-05,2
70101,0-19,M,2023-01-19,3
70101,0-19,M,2023-01-26,2
70101,0-19,M,2023-02-02,8
70101,0-19,M,2023-02-09,4
70101,0-19,M,2023-02-16,5
70101,0-19,M,2023-02-23,11
70101,0-19,M,2023-03-02,2
70101,0-19,M,2023-03-09,5
70101,0-19,M,2023-03-16,1
70101,0-19,M,2023-03-23,3
70101,0-19,M,2023-03-30,2
70101,0-19,M,2023-04-06,2
70101,0-19,M,2023-04-13,2
70101,0-19,M,2023-04-20,4
70101,0-19,M,2023-04-27,4
70101,0-19,M,2023-05-04,1
70101,0-19,M,2023-05-11,2
70101,0-19,M,2023-05-18,2
70101,0-19,M,2023-05-25,3
70101,0-19,M,2023-06-01,3
70101,0-19,M,2023-06-08,1
70101,0-19,M,2023-06-22,1
70101,0-19,M,2023-06-29,1
70101,0-19,M,2023-07-06,1
70101,0-19,M,2023-07-13,1
70101,0-19,M,2023-07-20,1
70101,0-19,M,2023-07-27,1
70101,20-39,F,2017-01-05,4
70101,20-39,F,2017-01-12,3
70101,20-39,F,2017-01-19,7
70101,20-39,F,2017-01-26,2
70101,20-39,F,2017-02-02,5
70101,20-39,F,2017-02-09,2
70101,20-39,F,2017-02-16,4
70101,20-39,F,2017-02-23,3
70101,20-39,F,2017-03-02,6
70101,20-39,F,2017-03-09,3
70101,20-39,F,2017-03-16,2
70101,20-39,F,2017-03-23,6
70101,20-39,F,2017-03-30,1
70101,20-39,F,2017-04-06,2
70101,20-39,F,2017-04-13,1
70101,20-39,F,2017-04-20,4
70101,20-39,F,2017-04-27,1
70101,20-39,F,2017-05-04,5
70101,20-39,F,2017-05-11,3
70101,20-39,F,2017-05-18,2
70101,20-39,F,2017-05-25,2
70101,20-39,F,2017-06-01,1
70101,20-39,F,2017-06-08,3
70101,20-39,F,2017-06-15,2
70101,20-39,F,2017-06-22,5
70101,20-39,F,2017-06-29,4
70101,20-39,F,2017-07-06,1
70101,20-39,F,2017-07-13,3
70101,20-39,F,2017-07-20,5
70101,20-39,F,2017-07-27,5
70101,20-39,F,2017-08-10,7
70101,20-39,F,2017-08-24,3
70101,20-39,F,2017-08-31,4
70101,20-39,F,2017-09-07,4
70101,20-39,F,2017-09-14,5
70101,20-39,F,2017-09-21,2
70101,20-39,F,2017-09-28,5
70101,20-39,F,2017-10-05,3
70101,20-39,F,2017-10-12,5
70101,20-39,F,2017-10-19,3
70101,20-39,F,2017-10-26,5
70101,20-39,F,2017-11-02,9
70101,20-39,F,2017-11-09,6
70101,20-39,F,2017-11-16,5
70101,20-39,F,2017-11-23,5
70101,20-39,F,2017-11-30,4
70101,20-39,F,2017-12-07,4
70101,20-39,F,2017-12-14,1
70101,20-39,F,2017-12-21,6
70101,20-39,F,2017-12-28,3
70101,20-39,F,2018-01-04,6
70101,20-39,F,2018-01-11,2
70101,20-39,F,2018-01-18,2
70101,20-39,F,2018-01-25,1
70101,20-39,F,2018-02-01,5
70101,20-39,F,2018-02-08,4
70101,20-39,F,2018-02-15,3
70101,20-39,F,2018-02-22,4
70101,20-39,F,2018-03-01,1
70101,20-39,F,2018-03-08,1
70101,20-39,F,2018-03-15,6
70101,20-39,F,2018-03-22,6
70101,20-39,F,2018-03-29,7
70101,20-39,F,2018-04-05,1
70101,20-39,F,2018-04-12,1
70101,20-39,F,2018-04-19,3
70101,20-39,F,2018-04-26,1
70101,20-39,F,2018-05-03,1
70101,20-39,F,2018-05-10,7
70101,20-39,F,2018-05-17,3
70101,20-39,F,2018-05-24,1
70101,20-39,F,2018-05-31,5
70101,20-39,F,2018-06-07,1
70101,20-39,F,2018-06-14,4
70101,20-39,F,2018-06-21,3
70101,20-39,F,2018-07-05,5
70101,20-39,F,2018-07-12,4
70101,20-39,F,2018-07-19,4
70101,20-39,F,2018-07-26,6
70101,20-39,F,2018-08-02,4
70101,20-39,F,2018-08-09,4
70101,20-39,F,2018-08-16,1
70101,20-39,F,2018-08-23,1
70101,20-39,F,2018-08-30,2
70101,20-39,F,2018-09-06,1
70101,20-39,F,2018-09-13,4
70101,20-39,F,2018-09-20,2
70101,20-39,F,2018-09-27,8
70101,20-39,F,2018-10-04,3
70101,20-39,F,2018-10-11,4
70101,20-39,F,2018-10-18,5
70101,20-39,F,2018-10-25,5
70101,20-39,F,2018-11-01,3
70101,20-39,F,2018-11-08,5
70101,20-39,F,2018-11-15,4
70101,20-39,F,2018-11-22,3
70101,20-39,F,2018-11-29,2
70101,20-39,F,2018-12-06,8
70101,20-39,F,2018-12-13,6
70101,20-39,F,2018-12-20,3
70101,20-39,F,2018-12-27,4
70101,20-39,F,2019-01-03,2
70101,20-39,F,2019-01-10,4
70101,20-39,F,2019-01-17,3
70101,20-39,F,2019-01-24,1
70101,20-39,F,2019-01-31,2
70101,20-39,F,2019-02-07,4
70101,20-39,F,2019-02-14,3
70101,20-39,F,2019-02-21,1
70101,20-39,F,2019-02-28,2
70101,20-39,F,2019-03-07,2
70101,20-39,F,2019-03-14,5
70101,20-39,F,2019-03-21,3
70101,20-39,F,2019-03-28,6
70101,20-39,F,2019-04-04,1
70101,20-39,F,2019-04-11,6
70101,20-39,F,2019-04-25,2
70101,20-39,F,2019-05-02,3
70101,20-39,F,2019-05-09,4
70101,20-39,F,2019-05-16,4
70101,20-39,F,2019-05-23,1
70101,20-39,F,2019-05-30,2
70101,20-39,F,2019-06-06,2
70101,20-39,F,2019-06-13,5
70101,20-39,F,2019-06-20,5
70101,20-39,F,2019-06-27,2
70101,20-39,F,2019-07-04,4
70101,20-39,F,2019-07-11,1
70101,20-39,F,2019-07-18,4
70101,20-39,F,2019-07-25,2
70101,20-39,F,2019-08-01,1
70101,20-39,F,2019-08-08,2
70101,20-39,F,2019-08-15,4
70101,20-39,F,2019-08-22,3
70101,20-39,F,2019-08-29,2
70101,20-39,F,2019-09-05,2
70101,20-39,F,2019-09-19,1
70101,20-39,F,2019-09-26,4
70101,20-39,F,2019-10-03,1
70101,20-39,F,2019-10-10,2
70101,20-39,F,2019-10-17,3
70101,20-39,F,2019-10-24,2
70101,20-39,F,2019-10-31,2
70101,20-39,F,2019-11-07,3
70101,20-39,F,2019-11-14,3
70101,20-39,F,2019-11-21,4
70101,20-39,F,2019-11-28,1
70101,20-39,F,2019-12-05,2
70101,20-39,F,2019-12-12,5
70101,20-39,F,2019-12-19,1
70101,20-39,F,2019-12-26,3
70101,20-39,F,2020-01-02,1
70101,20-39,F,2020-01-09,4
70101,20-39,F,2020-01-16,2
70101,20-39,F,2020-01-23,3
70101,20-39,F,2020-01-30,1
70101,20-39,F,2020-02-06,2
70101,20-39,F,2020-02-13,3
70101,20-39,F,2020-02-20,3
70101,20-39,F,2020-02-27,4
70101,20-39,F,2020-03-05,5
70101,20-39,F,2020-03-12,2
70101,20-39,F,2020-03-19,2
70101,20-39,F,2020-03-26,2
70101,20-39,F,2020-04-02,3
70101,20-39,F,2020-04-09,3
70101,20-39,F,2020-04-16,3
70101,20-39,F,2020-04-23,3
70101,20-39,F,2020-04-30,4
70101,20-39,F,2020-05-07,3
70101,20-39,F,2020-05-14,2
70101,20-39,F,2020-05-21,6
70101,20-39,F,2020-05-28,7
70101,20-39,F,2020-06-04,5
70101,20-39,F,2020-06-11,8
70101,20-39,F,2020-06-18,10
70101,20-39,F,2020-06-25,9
70101,20-39,F,2020-07-02,4
70101,20-39,F,2020-07-09,2
70101,20-39,F,2020-07-16,1
70101,20-39,F,2020-07-23,4
70101,20-39,F,2020-07-30,5
70101,20-39,F,2020-08-06,3
70101,20-39,F,2020-08-13,4
70101,20-39,F,2020-08-20,3
70101,20-39,F,2020-08-27,3
70101,20-39,F,2020-09-03,1
70101,20-39,F,2020-09-17,1
70101,20-39,F,2020-09-24,2
70101,20-39,F,2020-10-01,3
70101,20-39,F,2020-10-08,3
70101,20-39,F,2020-10-15,2
70101,20-39,F,2020-10-22,1
70101,20-39,F,2020-10-29,2
70101,20-39,F,2020-11-05,1
70101,20-39,F,2020-11-12,1
70101,20-39,F,2020-11-19,4
70101,20-39,F,2020-11-26,2
70101,20-39,F,2020-12-03,3
70101,20-39,F,2020-12-10,1
70101,20-39,F,2020-12-17,1
70101,20-39,F,2020-12-24,5
70101,20-39,F,2020-12-31,2
70101,20-39,F,2021-01-07,2
70101,20-39,F,2021-01-14,5
70101,20-39,F,2021-01-21,3
70101,20-39,F,2021-01-28,5
70101,20-39,F,2021-02-04,5
70101,20-39,F,2021-02-11,3
70101,20-39,F,2021-02-18,10
70101,20-39,F,2021-02-25,4
70101,20-39,F,2021-03-04,2
70101,20-39,F,2021-03-11,5
70101,20-39,F,2021-03-18,1
70101,20-39,F,2021-03-25,4
70101,20-39,F,2021-04-01,3
70101,20-39,F,2021-04-08,5
70101,20-39,F,2021-04-15,4
70101,20-39,F,2021-04-22,4
70101,20-39,F,2021-04-29,4
70101,20-39,F,2021-05-06,8
70101,20-39,F,2021-05-13,7
70101,20-39,F,2021-05-20,11
70101,20-39,F,2021-05-27,7
70101,20-39,F,2021-06-03,7
70101,20-39,F,2021-06-10,9
70101,20-39,F,2021-06-17,6
70101,20-39,F,2021-06-24,7
70101,20-39,F,2021-07-01,6
70101,20-39,F,2021-07-08,6
70101,20-39,F,2021-07-15,4
70101,20-39,F,2021-07-22,3
70101,20-39,F,2021-07-29,8
70101,20-39,F,2021-08-05,8
70101,20-39,F,2021-08-12,3
70101,20-39,F,2021-08-19,4
70101,20-39,F,2021-08-26,1
70101,20-39,F,2021-09-02,2
70101,20-39,F,2021-09-09,6
70101,20-39,F,2021-09-16,6
70101,20-39,F,2021-09-23,2
70101,20-39,F,2021-09-30,5
70101,20-39,F,2021-10-07,1
70101,20-39,F,2021-10-14,4
70101,20-39,F,2021-10-21,1
70101,20-39,F,2021-11-04,2
70101,20-39,F,2021-11-11,4
70101,20-39,F,2021-11-18,3
70101,20-39,F,2021-11-25,6
70101,20-39,F,2021-12-02,6
70101,20-39,F,2021-12-09,7
70101,20-39,F,2021-12-16,4
70101,20-39,F,2021-12-23,3
70101,20-39,F,2021-12-30,1
70101,20-39,F,2022-01-06,10
70101,20-39,F,2022-01-13,7
70101,20-39,F,2022-01-20,3
70101,20-39,F,2022-01-27,7
70101,20-39,F,2022-02-03,5
70101,20-39,F,2022-02-10,6
70101,20-39,F,2022-02-17,7
70101,20-39,F,2022-02-24,4
70101,20-39,F,2022-03-03,5
70101,20-39,F,2022-03-10,5
70101,20-39,F,2022-03-17,6
70101,20-39,F,2022-03-24,3
70101,20-39,F,2022-04-07,3
70101,20-39,F,2022-04-14,5
70101,20-39,F,2022-04-21,3
70101,20-39,F,2022-04-28,1
70101,20-39,F,2022-05-05,4
70101,20-39,F,2022-05-12,1
70101,20-39,F,2022-05-19,6
70101,20-39,F,2022-05-26,3
70101,20-39,F,2022-06-02,1
70101,20-39,F,2022-06-09,3
70101,20-39,F,2022-06-16,2
70101,20-39,F,2022-06-23,6
70101,20-39,F,2022-06-30,2
70101,20-39,F,2022-07-07,3
70101,20-39,F,2022-07-14,3
70101,20-39,F,2022-07-21,1
70101,20-39,F,2022-07-28,5
70101,20-39,F,2022-08-04,2
70101,20-39,F,2022-08-11,1
70101,20-39,F,2022-08-18,1
70101,20-39,F,2022-08-25,4
70101,20-39,F,2022-09-01,5
70101,20-39,F,2022-09-08,2
70101,20-39,F,2022-09-15,5
70101,20-39,F,2022-09-22,1
70101,20-39,F,2022-09-29,2
70101,20-39,F,2022-10-06,5
70101,20-39,F,2022-10-13,6
70101,20-39,F,2022-10-20,3
70101,20-39,F,2022-10-27,3
70101,20-39,F,2022-11-03,4
70101,20-39,F,2022-11-10,1
70101,20-39,F,2022-11-17,6
70101,20-39,F,2022-11-24,2
70101,20-39,F,2022-12-01,1
70101,20-39,F,2022-12-08,4
70101,20-39,F,2022-12-15,2
70101,20-39,F,2022-12-22,3
70101,20-39,F,2022-12-29,2
70101,20-39,F,2023-01-05,5
70101,20-39,F,2023-01-12,5
70101,20-39,F,2023-01-26,3
70101,20-39,F,2023-02-02,4
70101,20-39,F,2023-02-09,1
70101,20-39,F,2023-02-16,6
70101,20-39,F,2023-02-23,3
70101,20-39,F,2023-03-02,6
70101,20-39,F,2023-03-09,6
70101,20-39,F,2023-03-16,3
70101,20-39,F,2023-03-23,4
70101,20-39,F,2023-03-30,4
70101,20-39,F,2023-04-06,4
70101,20-39,F,2023-04-13,2
70101,20-39,F,2023-04-20,4
70101,20-39,F,2023-04-27,2
70101,20-39,F,2023-05-04,1
70101,20-39,F,2023-05-18,1
70101,20-39,F,2023-05-25,7
70101,20-39,F,2023-06-01,5
70101,20-39,F,2023-06-08,1
70101,20-39,F,2023-06-15,5
70101,20-39,F,2023-06-29,4
70101,20-39,F,2023-07-06,4
70101,20-39,F,2023-07-13,2
70101,20-39,F,2023-07-20,4
70101,20-39,F,2023-07-27,3
70101,20-39,M,2017-01-05,6
70101,20-39,M,2017-01-12,5
70101,20-39,M,2017-01-19,10
70101,20-39,M,2017-01-26,1
70101,20-39,M,2017-02-02,4
70101,20-39,M,2017-02-09,6
70101,20-39,M,2017-02-16,4
70101,20-39,M,2017-02-23,3
70101,20-39,M,2017-03-02,4
70101,20-39,M,2017-03-09,5
70101,20-39,M,2017-03-16,7
70101,20-39,M,2017-03-23,4
70101,20-39,M,2017-03-30,7
70101,20-39,M,2017-04-06,7
70101,20-39,M,2017-04-13,2
70101,20-39,M,2017-04-20,7
70101,20-39,M,2017-04-27,3
70101,20-39,M,2017-05-04,2
70101,20-39,M,2017-05-11,4
70101,20-39,M,2017-05-18,9
70101,20-39,M,2017-05-25,6
70101,20-39,M,2017-06-01,4
70101,20-39,M,2017-06-08,3
70101,20-39,M,2017-06-15,2
70101,20-39,M,2017-06-22,3
70101,20-39,M,2017-06-29,8
70101,20-39,M,2017-07-06,4
70101,20-39,M,2017-07-13,5
70101,20-39,M,2017-07-20,8
70101,20-39,M,2017-07-27,1
70101,20-39,M,2017-08-03,12
70101,20-39,M,2017-08-10,4
70101,20-39,M,2017-08-17,1
70101,20-39,M,2017-08-24,7
70101,20-39,M,2017-08-31,8
70101,20-39,M,2017-09-07,6
70101,20-39,M,2017-09-14,1
70101,20-39,M,2017-09-21,2
70101,20-39,M,2017-09-28,2
70101,20-39,M,2017-10-05,5
70101,20-39,M,2017-10-12,1
70101,20-39,M,2017-10-19,3
70101,20-39,M,2017-10-26,3
70101,20-39,M,2017-11-02,5
70101,20-39,M,2017-11-09,3
70101,20-39,M,2017-11-16,5
70101,20-39,M,2017-11-23,3
70101,20-39,M,2017-11-30,4
70101,20-39,M,2017-12-07,5
70101,20-39,M,2017-12-14,2
70101,20-39,M,2017-12-21,2
70101,20-39,M,2017-12-28,4
70101,20-39,M,2018-01-04,6
70101,20-39,M,2018-01-11,2
70101,20-39,M,2018-01-18,2
70101,20-39,M,2018-01-25,1
70101,20-39,M,2018-02-01,4
70101,20-39,M,2018-02-08,3
70101,20-39,M,2018-02-15,4
70101,20-39,M,2018-02-22,10
70101,20-39,M,2018-03-01,4
70101,20-39,M,2018-03-08,2
70101,20-39,M,2018-03-15,3
70101,20-39,M,2018-03-22,4
70101,20-39,M,2018-03-29,3
70101,20-39,M,2018-04-05,5
70101,20-39,M,2018-04-12,7
70101,20-39,M,2018-04-19,1
70101,20-39,M,2018-04-26,12
70101,20-39,M,2018-05-03,6
70101,20-39,M,2018-05-10,12
70101,20-39,M,2018-05-17,9
70101,20-39,M,2018-05-24,3
70101,20-39,M,2018-05-31,3
70101,20-39,M,2018-06-07,12
70101,20-39,M,2018-06-14,7
70101,20-39,M,2018-06-21,3
70101,20-39,M,2018-06-28,3
70101,20-39,M,2018-07-05,7
70101,20-39,M,2018-07-12,3
70101,20-39,M,2018-07-19,6
70101,20-39,M,2018-07-26,7
70101,20-39,M,2018-08-02,7
70101,20-39,M,2018-08-09,2
70101,20-39,M,2018-08-16,3
70101,20-39,M,2018-08-23,10
70101,20-39,M,2018-08-30,6
70101,20-39,M,2018-09-06,4
70101,20-39,M,2018-09-13,5
70101,20-39,M,2018-09-20,5
70101,20-39,M,2018-09-27,4
70101,20-39,M,2018-10-04,3
70101,20-39,M,2018-10-11,7
70101,20-39,M,2018-10-18,3
70101,20-39,M,2018-10-25,3
70101,20-39,M,2018-11-01,2
70101,20-39,M,2018-11-08,4
70101,20-39,M,2018-11-15,3
70101,20-39,M,2018-11-22,6
70101,20-39,M,2018-11-29,3
70101,20-39,M,2018-12-06,5
70101,20-39,M,2018-12-13,7
70101,20-39,M,2018-12-20,3
70101,20-39,M,2018-12-27,8
70101,20-39,M,2019-01-03,5
70101,20-39,M,2019-01-10,5
70101,20-39,M,2019-01-17,7
70101,20-39,M,2019-01-24,7
70101,20-39,M,2019-01-31,3
70101,20-39,M,2019-02-07,1
70101,20-39,M,2019-02-14,4
70101,20-39,M,2019-02-21,1
70101,20-39,M,2019-02-28,3
70101,20-39,M,2019-03-07,6
70101,20-39,M,2019-03-14,3
70101,20-39,M,2019-03-21,6
70101,20-39,M,2019-03-28,6
70101,20-39,M,2019-04-04,3
70101,20-39,M,2019-04-11,4
70101,20-39,M,2019-04-18,4
70101,20-39,M,2019-04-25,6
70101,20-39,M,2019-05-02,5
70101,20-39,M,2019-05-09,4
70101,20-39,M,2019-05-16,2
70101,20-39,M,2019-05-23,3
70101,20-39,M,2019-05-30,4
70101,20-39,M,2019-06-06,5
70101,20-39,M,2019-06-13,1
70101,20-39,M,2019-06-20,4
70101,20-39,M,2019-06-27,5
70101,20-39,M,2019-07-04,4
70101,20-39,M,2019-07-11,6
70101,20-39,M,2019-07-18,4
70101,20-39,M,2019-07-25,4
70101,20-39,M,2019-08-01,7
70101,20-39,M,2019-08-08,3
70101,20-39,M,2019-08-15,2
70101,20-39,M,2019-08-22,3
70101,20-39,M,2019-08-29,5
70101,20-39,M,2019-09-05,2
70101,20-39,M,2019-09-12,4
70101,20-39,M,2019-09-19,3
70101,20-39,M,2019-09-26,4
70101,20-39,M,2019-10-03,2
70101,20-39,M,2019-10-10,5
70101,20-39,M,2019-10-17,4
70101,20-39,M,2019-10-24,4
70101,20-39,M,2019-10-31,5
70101,20-39,M,2019-11-07,3
70101,20-39,M,2019-11-14,5
70101,20-39,M,2019-11-21,4
70101,20-39,M,2019-11-28,4
70101,20-39,M,2019-12-05,8
70101,20-39,M,2019-12-12,4
70101,20-39,M,2019-12-19,6
70101,20-39,M,2019-12-26,3
70101,20-39,M,2020-01-02,2
70101,20-39,M,2020-01-09,8
70101,20-39,M,2020-01-16,2
70101,20-39,M,2020-01-23,9
70101,20-39,M,2020-01-30,10
70101,20-39,M,2020-02-06,7
70101,20-39,M,2020-02-13,8
70101,20-39,M,2020-02-20,3
70101,20-39,M,2020-02-27,3
70101,20-39,M,2020-03-05,6
70101,20-39,M,2020-03-12,4
70101,20-39,M,2020-03-19,7
70101,20-39,M,2020-03-26,2
70101,20-39,M,2020-04-02,2
70101,20-39,M,2020-04-09,3
70101,20-39,M,2020-04-16,2
70101,20-39,M,2020-04-23,4
70101,20-39,M,2020-04-30,7
70101,20-39,M,2020-05-07,5
70101,20-39,M,2020-05-14,2
70101,20-39,M,2020-05-21,5
70101,20-39,M,2020-05-28,8
70101,20-39,M,2020-06-04,10
70101,20-39,M,2020-06-11,10
70101,20-39,M,2020-06-18,19
70101,20-39,M,2020-06-25,10
70101,20-39,M,2020-07-02,10
70101,20-39,M,2020-07-09,6
70101,20-39,M,2020-07-16,7
70101,20-39,M,2020-07-23,9
70101,20-39,M,2020-07-30,5
70101,20-39,M,2020-08-06,6
70101,20-39,M,2020-08-13,6
70101,20-39,M,2020-08-20,8
70101,20-39,M,2020-08-27,7
70101,20-39,M,2020-09-03,4
70101,20-39,M,2020-09-10,1
