departamento,municipio,edad,sexo,fecha_deceso,fecha_registro,decesos
santa.cruz,santa cruz de la sierra,50-59,M,2021-12-01,2021-12-09,2
santa.cruz,santa cruz de la sierra,50-59,M,2021-12-01,2021-12-14,1
santa.cruz,santa cruz de la sierra,50-59,M,2021-12-01,2021-12-16,1
santa.cruz,santa cruz de la sierra,50-59,M,2021-12-01,2021-12-17,1
santa.cruz,santa cruz de la sierra,50-59,M,2021-12-01,2021-12-20,1
santa.cruz,santa cruz de la sierra,50-59,M,2021-12-01,2021-12-22,1
santa.cruz,santa cruz de la sierra,50-59,M,2021-12-01,2021-12-28,2
santa.cruz,santa cruz de la sierra,50-59,M,2021-12-01,2021-12-29,1
santa.cruz,santa cruz de la sierra,50-59,M,2021-12-01,2021-12-30,1
santa.cruz,santa cruz de la sierra,50-59,M,2021-12-01,2021-12-31,1
santa.cruz,santa cruz de la sierra,50-59,M,2021-12-01,2022-01-14,-1
santa.cruz,santa cruz de la sierra,50-59,M,2021-12-01,2022-01-17,1
santa.cruz,santa cruz de la sierra,50-59,M,2021-12-01,2022-01-18,1
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-02,1
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-03,2
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-04,1
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-06,1
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-07,2
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-08,2
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-09,1
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-11,2
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-12,2
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-14,2
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-15,1
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-16,2
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-17,3
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-18,4
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-19,3
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-24,2
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-25,4
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-28,1
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-29,3
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-01-31,1
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-02-01,1
santa.cruz,santa cruz de la sierra,50-59,M,2022-01-01,2022-07-08,1
santa.cruz,santa cruz de la sierra,50-59,M,2022-02-01,2022-02-04,1
santa.cruz,santa cruz de la sierra,50-59,M,2022-02-01,2022-02-14,1
santa.cruz,santa cruz de la sierra,50-59,M,2022-02-01,2022-02-17,1
santa.cruz,santa cruz de la sierra,50-59,M,2022-02-01,2022-02-21,2
santa.cruz,santa cruz de la sierra,50-59,M,2022-03-01,2022-03-23,1
santa.cruz,santa cruz de la sierra,50-59,M,2022-06-01,2022-07-08,1
santa.cruz,santa cruz de la sierra,50-59,M,2022-07-01,2022-07-20,1
santa.cruz,santa cruz de la sierra,>= 60,F,2020-03-01,2021-01-11,2
santa.cruz,santa cruz de la sierra,>= 60,F,2020-04-01,2021-01-11,6
santa.cruz,santa cruz de la sierra,>= 60,F,2020-04-01,2021-02-22,1
santa.cruz,santa cruz de la sierra,>= 60,F,2020-05-01,2020-12-28,38
santa.cruz,santa cruz de la sierra,>= 60,F,2020-05-01,2021-01-11,25
santa.cruz,santa cruz de la sierra,>= 60,F,2020-05-01,2021-02-22,3
santa.cruz,santa cruz de la sierra,>= 60,F,2020-05-01,2021-05-24,1
santa.cruz,santa cruz de la sierra,>= 60,F,2020-06-01,2020-12-28,197
santa.cruz,santa cruz de la sierra,>= 60,F,2020-06-01,2021-01-11,57
santa.cruz,santa cruz de la sierra,>= 60,F,2020-06-01,2021-02-22,10
santa.cruz,santa cruz de la sierra,>= 60,F,2020-07-01,2020-12-28,198
santa.cruz,santa cruz de la sierra,>= 60,F,2020-07-01,2021-01-11,-16
santa.cruz,santa cruz de la sierra,>= 60,F,2020-07-01,2021-02-23,1
santa.cruz,santa cruz de la sierra,>= 60,F,2020-08-01,2020-12-28,114
santa.cruz,santa cruz de la sierra,>= 60,F,2020-08-01,2021-01-11,-31
santa.cruz,santa cruz de la sierra,>= 60,F,2020-08-01,2021-02-22,3
santa.cruz,santa cruz de la sierra,>= 60,F,2020-09-01,2020-12-28,71
santa.cruz,santa cruz de la sierra,>= 60,F,2020-09-01,2021-01-11,-31
santa.cruz,santa cruz de la sierra,>= 60,F,2020-09-01,2021-02-22,1
santa.cruz,santa cruz de la sierra,>= 60,F,2020-10-01,2020-12-28,38
santa.cruz,santa cruz de la sierra,>= 60,F,2020-10-01,2021-01-11,-11
santa.cruz,santa cruz de la sierra,>= 60,F,2020-11-01,2020-12-28,7
santa.cruz,santa cruz de la sierra,>= 60,F,2020-12-01,2020-12-28,22
santa.cruz,santa cruz de la sierra,>= 60,F,2020-12-01,2020-12-29,1
santa.cruz,santa cruz de la sierra,>= 60,F,2020-12-01,2020-12-30,3
santa.cruz,santa cruz de la sierra,>= 60,F,2020-12-01,2020-12-31,1
santa.cruz,santa cruz de la sierra,>= 60,F,2020-12-01,2021-01-11,4
santa.cruz,santa cruz de la sierra,>= 60,F,2020-12-01,2021-01-17,1
santa.cruz,santa cruz de la sierra,>= 60,F,2020-12-01,2021-02-03,1
santa.cruz,santa cruz de la sierra,>= 60,F,2020-12-01,2021-02-04,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-01,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-04,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-06,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-11,11
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-12,9
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-17,27
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-18,6
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-19,7
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-20,4
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-21,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-22,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-23,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-25,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-26,9
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-27,4
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-28,8
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-01-29,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-02-01,6
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-02-02,5
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-02-03,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-02-04,11
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-02-05,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-02-06,4
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-02-09,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-02-13,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-02-17,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-02-18,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-02-26,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-03-03,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-03-26,5
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-03-30,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-05-04,-2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-11-23,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-12-10,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2021-12-13,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-01-01,2022-01-20,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-01,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-03,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-04,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-05,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-06,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-08,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-10,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-11,7
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-12,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-17,11
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-19,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-21,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-22,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-23,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-25,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-26,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-02-27,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-03-01,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-03-04,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-03-30,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-04-29,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-05-04,-3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-08-03,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-02-01,2021-11-23,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-03-04,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-03-05,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-03-08,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-03-09,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-03-11,8
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-03-13,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-03-15,4
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-03-17,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-03-19,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-03-20,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-03-22,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-03-23,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-03-24,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-03-25,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-03-26,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-03-30,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-04-01,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-04-05,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-04-07,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-05-04,-1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-08-03,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-03-01,2021-11-23,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-04-06,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-04-09,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-04-12,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-04-13,4
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-04-14,7
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-04-15,4
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-04-19,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-04-20,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-04-21,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-04-23,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-04-25,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-04-26,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-04-27,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-04-28,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-04-29,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-04-30,4
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-05-01,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-05-06,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-05-07,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-05-17,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-07-29,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-08-03,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-04-01,2021-08-13,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-04,4
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-05,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-06,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-07,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-09,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-10,5
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-11,6
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-12,8
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-13,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-14,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-17,6
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-18,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-19,9
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-20,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-21,4
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-22,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-24,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-25,13
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-26,6
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-27,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-28,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-30,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-05-31,9
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-06-01,8
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-06-02,7
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-06-15,5
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-06-18,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-06-21,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-06-23,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-07-27,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-07-29,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-08-03,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-08-05,14
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-08-13,4
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-09-30,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-05-01,2021-11-23,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-01,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-02,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-04,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-07,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-08,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-09,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-10,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-11,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-15,12
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-16,4
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-17,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-18,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-19,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-20,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-21,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-22,5
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-23,10
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-24,9
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-25,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-28,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-29,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-06-30,4
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-07-01,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-07-08,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-07-21,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-07-23,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-07-26,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-07-29,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-08-07,15
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-08-09,4
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-10-01,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-06-01,2021-11-23,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-02,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-04,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-05,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-06,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-07,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-08,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-10,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-11,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-12,6
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-14,10
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-15,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-16,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-18,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-19,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-20,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-21,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-22,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-23,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-24,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-26,4
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-27,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-28,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-07-29,4
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-08-05,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-08-09,13
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-08-11,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-08-16,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-07-01,2021-08-20,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-08-02,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-08-03,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-08-10,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-08-11,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-08-12,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-08-13,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-08-16,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-08-19,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-08-21,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-08-23,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-08-24,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-08-25,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-08-26,5
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-08-31,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-09-03,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-09-08,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-09-16,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-09-27,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-10-04,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-11-23,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-08-01,2021-12-31,4
santa.cruz,santa cruz de la sierra,>= 60,F,2021-09-01,2021-09-02,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-09-01,2021-09-09,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-09-01,2021-09-13,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-09-01,2021-09-16,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-09-01,2021-09-29,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-09-01,2021-09-30,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-09-01,2021-10-01,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-09-01,2021-10-06,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-10-01,2021-10-01,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-10-01,2021-10-10,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-10-01,2021-10-13,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-10-01,2021-10-18,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-10-01,2021-10-20,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-10-01,2021-10-22,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-10-01,2021-10-25,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-10-01,2021-10-26,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-10-01,2021-10-27,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-10-01,2021-10-28,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-10-01,2021-11-01,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-10-01,2021-11-04,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-10-01,2021-11-18,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-02,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-03,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-06,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-08,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-09,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-11,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-15,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-16,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-18,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-19,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-21,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-22,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-24,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-25,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-26,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-27,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-29,3
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-11-30,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-12-06,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-11-01,2021-12-13,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-12-01,2021-12-06,5
santa.cruz,santa cruz de la sierra,>= 60,F,2021-12-01,2021-12-07,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-12-01,2021-12-09,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-12-01,2021-12-10,2
santa.cruz,santa cruz de la sierra,>= 60,F,2021-12-01,2021-12-13,1
santa.cruz,santa cruz de la sierra,>= 60,F,2021-12-01,2021-12-14,3
